Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5393575,22,1,single,rented,yes,1,13,1
5874168,39,12,single,rented,no,10,14,1
4658830,45,11,single,rented,yes,8,10,1
8928667,38,15,single,rented,no,3,10,1
4544686,62,8,single,norent_noown,no,5,13,1
6088053,50,9,single,rented,no,6,12,1
1677705,42,14,single,rented,no,13,14,1
9400836,58,5,single,rented,yes,5,13,1
4390992,66,9,single,rented,no,9,14,1
428454,53,18,single,rented,no,9,13,1
8652626,64,4,single,rented,yes,4,14,1
9768782,61,10,single,rented,yes,5,11,1
759604,26,18,single,rented,no,10,11,1
901466,45,15,single,rented,yes,8,13,1
972023,37,6,single,rented,yes,5,11,1
9087771,28,2,single,rented,yes,2,13,1
4246856,76,0,single,rented,yes,0,10,1
7167091,51,19,single,rented,yes,6,11,1
1906089,27,14,single,rented,no,5,13,1
5863246,38,9,single,rented,no,7,14,1
5997509,42,1,single,rented,no,1,13,1
9559020,36,12,single,rented,yes,12,10,1
4091318,33,7,single,rented,no,7,11,1
7773112,25,2,single,rented,yes,2,11,1
8377998,65,13,single,rented,no,4,11,1
7810957,48,5,single,rented,yes,5,11,1
8822191,26,13,single,rented,no,3,10,1
7280359,21,11,single,rented,no,6,10,1
4038904,25,6,single,rented,yes,6,12,1
7243585,57,15,single,rented,yes,9,11,1
3417203,53,15,single,rented,no,5,13,1
8296594,22,13,single,rented,no,13,13,1
990424,30,18,single,rented,no,13,10,1
6777059,76,8,single,rented,no,8,11,1
9635286,73,15,single,rented,yes,8,11,1
5118418,57,18,single,rented,no,10,13,1
9675070,56,19,single,rented,yes,3,10,1
6427114,71,12,single,rented,no,4,10,1
927040,72,0,single,owned,yes,0,13,1
1362373,21,0,single,rented,no,0,10,1
64822,33,9,single,rented,yes,9,11,1
3802122,54,17,single,rented,yes,4,10,1
9482759,67,19,single,rented,no,12,12,1
460547,70,20,single,rented,no,4,12,1
894168,26,20,single,rented,yes,14,14,1
5953603,29,11,single,rented,yes,7,10,1
7334328,60,12,single,rented,no,9,11,1
4278856,59,12,single,rented,no,4,11,1
1739039,33,19,single,rented,no,10,13,1
2024262,62,3,single,rented,yes,3,12,1
7895335,34,17,single,rented,no,5,11,1
1519180,59,2,single,rented,yes,2,10,1
7364088,74,5,single,rented,no,5,11,1
5112961,67,5,single,rented,no,3,10,1
5966818,66,6,single,rented,yes,6,14,1
752752,76,3,single,rented,no,3,12,1
8413167,60,14,single,rented,no,10,12,1
7826657,30,3,single,rented,no,3,10,1
893850,73,2,single,rented,yes,2,13,1
1315106,62,5,single,rented,no,5,12,1
8189113,72,1,single,rented,no,1,12,1
7361429,58,2,single,rented,no,2,12,1
2822666,31,0,single,rented,yes,0,11,1
3607368,27,19,single,rented,yes,13,11,1
3692913,55,6,single,rented,no,6,11,1
4409735,54,2,single,rented,no,2,10,1
1771195,31,14,single,rented,no,9,13,1
6191553,68,15,single,norent_noown,yes,13,14,1
7887382,37,2,single,rented,no,2,11,1
9086314,74,1,single,rented,no,1,12,1
5559747,64,9,single,rented,yes,9,10,1
9878857,32,16,single,rented,yes,11,12,1
4420138,62,4,single,rented,yes,4,10,1
4125869,47,19,single,rented,no,13,12,1
3864475,44,14,single,rented,no,10,11,1
4088166,40,7,single,rented,no,7,14,1
4973814,24,19,single,rented,no,6,12,1
9422918,77,11,single,rented,no,9,13,1
2278568,25,4,single,rented,no,4,12,1
2385302,69,10,single,rented,yes,8,13,1
6565653,53,12,single,owned,no,11,12,1
5563521,26,4,single,rented,no,4,13,1
743219,54,5,single,owned,no,5,12,1
3625101,28,5,single,rented,no,5,10,1
8896315,27,5,single,rented,no,5,12,1
2838734,58,14,single,rented,no,5,10,1
2020252,78,4,single,rented,no,4,10,1
6927537,36,14,single,rented,yes,7,12,1
6195504,70,20,single,rented,yes,10,10,1
1325345,66,8,single,rented,no,8,14,1
7515439,74,6,single,rented,no,6,11,1
4621722,44,11,single,rented,no,6,14,1
2477727,63,15,single,rented,no,7,12,1
5443970,35,4,single,rented,no,4,10,1
5712077,21,0,single,rented,no,0,12,1
3767057,33,20,single,rented,no,6,11,1
6270306,67,13,single,rented,yes,13,13,1
9148290,50,15,single,rented,no,12,10,1
2724690,56,1,single,rented,yes,1,12,1
757960,58,5,single,rented,yes,5,10,1
8948812,52,11,single,rented,yes,10,11,1
7736891,30,12,single,rented,yes,10,14,1
5647261,64,10,single,rented,no,10,10,1
5129206,59,8,single,rented,no,3,12,1
4301546,66,12,single,rented,yes,8,11,1
2936833,57,9,single,rented,yes,9,13,1
5639383,37,5,single,rented,no,4,12,1
2568817,78,5,single,owned,yes,5,14,1
9662707,31,2,single,rented,no,2,13,1
8492379,28,16,single,rented,no,14,11,1
5278110,45,10,single,rented,yes,8,10,1
4937591,60,2,single,rented,no,2,13,1
1715663,54,16,single,rented,no,14,11,1
6653271,49,11,single,rented,no,11,10,1
8997854,36,16,single,rented,no,5,10,1
4671113,68,13,single,owned,yes,11,13,1
1464687,23,12,single,rented,yes,12,13,1
3883838,62,19,single,rented,no,13,13,1
2309662,64,12,single,owned,no,10,11,1
7556052,57,16,single,owned,yes,3,13,1
6987406,27,10,single,rented,no,8,11,1
4959909,56,11,single,rented,yes,5,12,1
3181072,57,12,single,rented,yes,10,12,1
6877905,40,9,single,rented,yes,7,11,1
1999104,25,12,single,rented,yes,11,14,1
3952093,57,7,single,rented,no,7,10,1
9655646,27,12,single,rented,no,5,10,1
7691997,48,18,single,rented,yes,8,12,1
9368198,79,17,single,rented,yes,11,11,1
3379005,77,1,single,rented,no,1,11,1
6860791,47,2,single,rented,yes,2,10,1
765211,38,13,single,rented,yes,4,12,1
2062048,50,3,single,rented,yes,3,11,1
1619598,58,18,single,rented,no,8,10,1
3212655,67,19,single,rented,no,7,14,1
6011488,41,2,single,rented,no,2,12,1
8481916,73,0,single,rented,no,0,14,1
76353,45,6,single,rented,yes,6,13,1
7475292,33,3,single,rented,no,3,10,1
313244,59,10,single,rented,no,10,14,1
3921757,77,11,single,rented,no,3,14,1
4825118,52,1,single,rented,no,1,10,1
7716196,27,5,single,rented,no,5,14,1
6743958,24,15,single,rented,no,11,12,1
4570845,47,3,single,rented,no,3,14,1
80183,72,4,single,rented,yes,4,13,1
9912721,57,14,single,rented,no,5,14,1
9084072,22,10,single,rented,no,4,13,1
6496851,27,1,single,rented,yes,1,14,1
2936274,49,4,single,rented,no,4,10,1
612456,54,16,single,rented,no,9,11,1
9213176,50,13,single,rented,no,3,14,1
8098496,77,15,single,rented,no,11,10,1
5474047,34,3,single,rented,no,3,12,1
9267569,48,11,single,rented,no,11,12,1
3643652,56,2,single,rented,no,2,10,1
8750833,50,19,single,rented,no,11,11,1
245102,36,4,single,rented,no,4,12,1
3390339,22,19,single,rented,no,3,13,1
6896303,25,7,single,rented,no,7,13,1
2557545,21,13,single,rented,yes,6,14,1
1956633,23,13,single,rented,no,13,12,1
9109625,55,5,single,rented,no,5,10,1
2244337,26,6,single,rented,yes,6,12,1
3762111,61,13,single,rented,yes,6,13,1
5155377,75,19,single,rented,yes,5,12,1
1510736,37,12,single,rented,no,5,12,1
8072596,52,1,single,rented,yes,1,13,1
5250888,30,10,single,rented,no,10,13,1
7256900,55,9,single,rented,no,4,14,1
448021,54,11,single,rented,no,11,14,1
3843088,44,10,single,rented,yes,6,10,1
5055709,57,3,single,owned,no,3,12,1
8622588,45,18,single,owned,no,3,12,1
2881888,61,4,single,rented,yes,4,14,1
3203489,36,3,single,rented,yes,3,10,1
3632655,76,18,single,rented,no,12,10,1
2391997,69,19,single,rented,no,6,11,1
1364478,33,2,single,rented,no,2,11,1
5502824,54,16,single,rented,yes,12,10,1
4388062,28,2,single,rented,no,2,10,1
7102815,30,13,single,rented,no,13,13,1
5515243,64,12,single,rented,no,11,12,1
8557058,33,2,single,rented,no,2,14,1
4873523,22,15,single,rented,no,3,11,1
1091635,74,11,single,rented,yes,3,11,1
9013759,50,10,single,rented,yes,6,13,1
1765870,39,11,single,owned,no,11,10,1
1729641,38,12,single,rented,no,12,12,1
3411758,35,20,single,rented,yes,4,12,1
1106260,39,8,single,owned,no,8,10,1
1005797,34,10,single,owned,no,10,10,1
3337437,67,5,single,rented,no,5,14,1
3298975,49,8,single,rented,yes,8,12,1
5572727,74,2,single,rented,yes,2,13,1
8378553,50,15,single,rented,no,6,13,1
8727386,46,9,single,rented,no,5,10,1
3148579,45,9,single,rented,no,9,10,1
8381715,72,0,single,rented,yes,0,10,1
3369187,59,3,single,rented,yes,3,14,1
4012026,72,8,single,rented,no,6,14,1
5381739,76,15,single,rented,no,9,13,1
4536163,66,18,single,rented,no,13,10,1
5112098,77,11,single,rented,no,11,11,1
1303701,34,20,single,rented,no,3,13,1
3604122,49,3,single,norent_noown,no,3,10,1
3957826,78,13,single,rented,no,11,11,1
5067791,55,18,single,rented,no,4,10,1
423074,54,16,single,rented,no,14,11,1
7159752,60,18,single,rented,no,3,13,1
3157162,48,11,single,rented,no,7,14,1
4609641,26,17,single,rented,no,9,10,1
6307225,57,11,single,rented,yes,8,12,1
7403437,77,14,single,rented,no,10,14,1
4665785,71,13,single,rented,no,3,12,1
1537256,29,5,single,rented,yes,5,14,1
6654390,67,15,single,rented,yes,4,13,1
3352999,54,16,single,rented,no,14,11,1
2575197,72,2,single,owned,no,2,14,1
7334800,75,3,single,rented,no,3,12,1
9029413,72,6,single,rented,yes,6,14,1
7049933,23,16,single,rented,no,5,10,1
3040483,33,7,single,rented,yes,7,11,1
8808852,56,16,single,rented,no,3,14,1
8658161,79,13,single,rented,no,13,10,1
926842,26,10,single,owned,no,10,12,1
4175765,79,3,single,rented,no,3,13,1
10675,23,1,single,rented,yes,1,14,1
6710324,25,0,single,rented,yes,0,10,1
8743154,26,15,single,rented,yes,10,14,1
8514369,21,5,single,rented,yes,4,13,1
3386878,42,18,single,owned,yes,3,14,1
1169439,64,11,single,owned,yes,4,13,1
1415711,40,5,single,rented,no,5,10,1
7200605,34,9,single,rented,yes,9,13,1
5597223,74,8,single,rented,yes,3,14,1
3075503,32,17,single,rented,no,3,13,1
9704512,78,15,single,rented,no,11,14,1
9366699,67,8,single,rented,no,4,13,1
2561886,41,6,single,rented,yes,5,14,1
3083768,34,12,single,rented,no,5,11,1
1871076,52,18,single,rented,no,3,10,1
3837133,32,3,single,rented,no,3,11,1
7721706,68,11,single,rented,yes,3,13,1
9663578,71,16,single,rented,no,11,14,1
5501513,78,11,single,rented,no,11,14,1
4262611,57,0,single,rented,no,0,10,1
5384780,55,12,single,rented,yes,5,12,1
8748167,36,10,single,rented,no,10,14,1
2460413,61,15,single,rented,no,6,12,1
4591482,21,15,single,owned,yes,14,10,1
5254986,48,6,single,rented,no,6,14,1
8936935,36,0,single,rented,no,0,14,1
2421029,48,13,single,rented,no,5,10,1
3524413,77,5,single,rented,no,5,11,1
1148139,27,9,single,rented,no,5,14,1
9864680,68,13,single,rented,yes,12,14,1
3160585,42,10,single,rented,no,8,10,1
1020861,42,17,single,rented,no,7,14,1
2261031,41,16,single,rented,yes,7,10,1
5922769,29,7,single,rented,no,7,11,1
6793519,57,6,single,rented,no,6,11,1
8517978,58,7,single,rented,no,4,10,1
2158013,21,6,single,owned,yes,6,10,1
2162609,42,0,single,rented,no,0,12,1
4435200,60,15,single,rented,no,5,10,1
9633948,78,5,single,rented,no,5,14,1
4226060,49,2,single,rented,no,2,11,1
9423566,49,7,single,rented,yes,3,14,1
4209565,50,1,single,rented,no,1,14,1
2699320,27,1,single,rented,no,1,10,1
7716359,70,0,single,rented,no,0,12,1
9597503,47,13,single,rented,no,7,10,1
7475587,26,16,single,rented,yes,7,13,1
4094969,61,13,single,rented,no,4,11,1
3326988,42,7,single,rented,no,7,14,1
3980648,48,19,single,rented,yes,3,14,1
9331890,68,5,single,rented,no,5,14,1
5861916,48,11,single,rented,no,11,14,1
133768,50,20,single,rented,no,10,12,1
7181774,58,20,single,rented,yes,14,10,1
9584354,66,17,single,rented,yes,12,13,1
555485,31,15,single,rented,yes,12,11,1
7440752,70,10,single,rented,no,10,11,1
678684,67,1,single,rented,no,1,10,1
6597452,39,11,single,rented,no,10,13,1
156632,62,5,single,rented,no,5,10,1
4657255,28,16,single,rented,no,7,14,1
1837938,37,15,single,rented,no,10,14,1
355672,47,11,single,rented,no,11,14,1
1963558,36,15,single,rented,yes,7,13,1
8434862,27,9,single,rented,no,5,11,1
606432,39,9,single,rented,no,6,10,1
9482746,68,10,single,rented,no,6,11,1
5000063,38,17,single,rented,no,5,11,1
6256451,41,2,single,rented,yes,2,12,1
7315839,72,8,married,rented,no,8,14,1
9760667,63,17,single,rented,no,13,12,1
5303994,39,6,single,rented,no,6,14,1
6868118,25,16,single,rented,no,13,13,1
8171432,69,8,single,owned,yes,6,10,1
9861298,59,16,single,rented,no,9,11,1
8773158,58,18,single,rented,yes,5,13,1
2116007,24,5,single,rented,yes,5,13,1
5898669,32,9,married,rented,no,6,13,1
535157,50,2,married,rented,no,2,10,1
5165629,61,0,single,rented,no,0,12,1
4428363,46,11,single,rented,no,11,10,1
8769550,23,13,single,rented,no,9,10,1
4392927,41,2,single,rented,no,2,13,1
495619,26,1,single,rented,no,1,14,1
1134496,77,3,single,rented,no,3,10,1
8451099,70,4,single,rented,yes,4,13,1
6694786,69,17,single,norent_noown,no,11,11,1
9352887,53,6,single,rented,yes,6,11,1
6862187,22,7,single,rented,no,7,12,1
979926,61,14,single,rented,yes,7,11,1
4736350,38,13,single,rented,no,6,13,1
6305461,41,11,single,rented,yes,7,14,1
1882143,45,19,single,rented,yes,4,14,1
7167762,49,14,single,rented,no,12,14,1
9305585,69,8,single,rented,no,8,10,1
6715263,29,0,single,rented,no,0,11,1
6325118,21,13,single,rented,no,11,12,1
2442178,34,15,married,rented,no,10,13,1
7167873,61,0,single,rented,yes,0,11,1
9127290,22,11,single,rented,no,3,14,1
5922261,43,6,single,rented,no,6,14,1
5468664,30,2,single,rented,no,2,14,1
8143086,22,3,single,rented,no,3,11,1
8573668,57,15,single,rented,yes,13,13,1
1680177,33,18,single,owned,no,6,11,1
5294136,72,15,single,rented,no,7,12,1
2429683,43,20,single,rented,no,14,11,1
1108464,57,20,single,rented,no,7,14,1
4496096,55,17,single,rented,yes,13,13,1
1670303,35,13,married,rented,no,5,14,1
8776228,37,15,single,rented,yes,14,11,1
780090,55,9,single,norent_noown,no,9,14,1
321358,78,17,single,rented,no,9,13,1
8698268,46,19,single,rented,yes,6,12,1
8927753,25,17,single,rented,yes,13,13,1
4273001,62,14,single,norent_noown,yes,14,14,1
527900,61,9,single,rented,yes,9,10,1
9241363,62,18,single,rented,yes,5,11,1
9215066,69,11,single,rented,no,11,10,1
7591621,41,6,single,owned,no,3,14,1
5628436,48,13,single,rented,no,10,10,1
4149976,35,15,married,owned,no,10,12,1
1988524,50,6,single,rented,no,6,13,1
976533,48,2,single,rented,no,2,10,1
1578598,50,11,single,rented,no,11,11,1
1604428,66,20,single,rented,no,12,14,1
8079960,53,2,single,rented,no,2,10,1
5915580,68,20,single,rented,no,7,10,1
7563306,55,15,single,rented,no,12,12,1
9368529,59,7,single,rented,no,7,10,1
340075,45,0,single,rented,no,0,13,1
1066119,69,16,single,rented,yes,12,11,1
2940425,77,16,single,rented,yes,7,10,1
6963246,35,16,single,rented,no,14,12,1
5965932,74,3,single,rented,no,3,13,1
6120219,25,8,single,rented,no,3,13,1
2926477,78,19,single,rented,no,3,10,1
6002096,32,14,single,rented,no,3,13,1
6201762,46,1,single,rented,no,1,10,1
5663627,29,0,married,rented,yes,0,14,1
4916345,73,8,single,rented,yes,8,12,1
5082664,41,12,single,rented,yes,5,12,1
2024213,38,19,single,rented,no,8,14,1
5421595,45,4,single,rented,no,4,12,1
4477660,30,0,married,rented,yes,0,14,1
3423478,76,9,single,rented,no,4,10,1
9422148,43,16,single,rented,yes,12,12,1
7673823,63,15,married,rented,no,11,14,1
9044259,30,16,single,rented,no,3,11,1
4593497,33,15,married,rented,no,8,14,1
5186187,76,2,single,rented,no,2,12,1
3470076,44,15,single,rented,no,11,12,1
1117930,79,15,single,rented,no,9,12,1
96503,40,13,single,rented,no,3,14,1
1442794,35,20,married,rented,no,10,10,1
5965136,36,15,single,rented,no,10,12,1
5354560,58,13,single,rented,yes,5,13,1
2979441,44,7,married,rented,yes,7,12,1
5608121,52,7,single,rented,no,7,14,1
4642438,55,13,single,rented,no,13,14,1
8419826,31,0,single,rented,no,0,14,1
3734522,47,1,single,rented,no,1,10,1
2018913,68,7,single,rented,yes,7,13,1
9073203,71,13,single,rented,no,9,10,1
8030284,65,6,single,rented,no,6,12,1
5238806,65,3,single,rented,no,3,12,1
6794531,68,20,single,rented,no,14,10,1
972554,54,13,single,rented,yes,13,12,1
7429005,69,2,married,rented,no,2,13,1
215207,32,7,married,rented,no,7,13,1
9211842,61,16,single,rented,no,11,11,1
8057748,46,6,single,rented,yes,4,11,1
8371842,66,15,single,owned,no,4,11,1
248099,56,9,single,rented,no,7,12,1
800194,33,5,single,rented,no,5,13,1
2157311,78,14,single,rented,no,6,12,1
7198404,29,19,single,owned,yes,6,14,1
9455042,33,20,single,rented,no,10,12,1
9789626,21,20,single,rented,no,4,13,1
2453112,34,6,single,rented,no,6,14,1
9253093,54,2,single,rented,yes,2,12,1
7715562,55,6,married,rented,no,6,10,1
1538951,73,9,single,rented,yes,9,10,1
1551042,70,18,single,rented,no,13,13,1
9328308,53,4,single,rented,no,4,13,1
1783274,34,8,single,owned,no,7,12,1
7794515,51,2,single,rented,no,2,11,1
3152333,61,11,single,norent_noown,yes,7,14,1
4559022,63,5,single,rented,yes,5,11,1
1714140,27,10,single,rented,yes,10,10,1
6381899,68,7,single,rented,yes,4,13,1
532746,78,18,married,rented,yes,10,12,1
902071,63,4,single,rented,no,4,12,1
2357771,59,1,single,rented,yes,1,12,1
1500447,75,13,married,rented,no,13,12,1
8036025,23,8,single,rented,no,4,14,1
9270608,79,14,single,rented,no,4,12,1
6810655,30,11,single,rented,no,10,12,1
4574793,32,20,single,rented,no,6,11,1
5823407,68,8,single,rented,no,8,14,1
7253442,24,17,single,rented,no,8,10,1
2397672,70,6,single,rented,no,6,11,1
3745099,27,10,single,rented,no,10,11,1
3090546,54,9,single,rented,no,5,12,1
420777,41,1,single,rented,no,1,11,1
6092943,60,10,single,rented,no,10,11,1
4248868,79,11,single,rented,no,11,13,1
1818095,30,1,married,rented,no,1,11,1
826478,33,15,single,rented,no,13,11,1
4069436,67,6,single,rented,yes,5,13,1
7714522,37,0,single,rented,yes,0,10,1
9187149,79,1,single,rented,yes,1,13,1
2301024,51,11,single,rented,yes,7,11,1
6329094,26,17,single,rented,no,12,11,1
6894008,66,3,married,rented,no,3,12,1
831067,48,2,married,rented,no,2,11,1
8746011,61,13,single,rented,yes,11,10,1
9427951,24,11,single,rented,no,8,12,1
8476529,41,14,single,owned,no,4,10,1
3315306,66,14,single,rented,yes,3,11,1
3876672,55,12,single,rented,no,11,12,1
6380792,51,12,single,rented,no,12,13,1
3758841,76,8,single,rented,no,8,13,1
5613340,59,17,single,rented,no,14,11,1
7146402,23,20,single,rented,no,4,14,1
9639313,38,4,single,rented,yes,4,14,1
1661569,32,12,single,rented,no,5,13,1
2909502,27,18,single,rented,no,4,11,1
6107468,21,16,single,rented,no,13,14,1
424512,60,16,single,rented,no,5,11,1
5663883,37,4,single,rented,no,4,11,1
3412117,76,3,single,rented,yes,3,14,1
9299383,56,15,single,rented,no,8,12,1
9807280,37,0,single,rented,no,0,13,1
8026974,23,20,single,rented,yes,11,12,1
6207088,35,16,single,rented,no,13,13,1
4536448,43,18,single,norent_noown,no,6,14,1
7037934,53,17,married,rented,no,7,12,1
4727668,62,20,single,rented,yes,7,10,1
4128579,52,15,married,rented,no,13,13,1
2946448,63,0,single,rented,no,0,13,1
2803101,25,10,single,rented,no,10,14,1
8702383,76,20,single,rented,no,3,12,1
7667206,74,17,married,rented,no,9,12,1
3338595,23,15,single,rented,no,4,10,1
7710784,61,19,single,rented,yes,3,10,1
156145,69,7,single,rented,yes,7,13,1
5131419,26,2,single,rented,no,2,10,1
9766082,28,9,single,rented,no,3,14,1
1678997,47,20,single,rented,no,12,13,1
7761009,38,3,single,rented,no,3,12,1
5671193,30,20,single,rented,no,11,14,1
4772948,46,17,single,rented,no,11,14,1
8925245,63,0,single,rented,no,0,10,1
5604484,51,14,single,rented,no,4,13,1
3533484,47,6,single,rented,no,6,12,1
630763,36,17,married,rented,no,13,13,1
554517,21,7,single,rented,no,5,13,1
7210569,54,17,single,rented,no,10,11,1
2568258,67,5,single,rented,yes,5,11,1
7957694,22,0,single,rented,yes,0,14,1
9464294,42,9,single,rented,no,5,10,1
553772,38,19,single,rented,yes,9,14,1
4499377,48,11,single,rented,no,11,12,1
603307,46,12,married,rented,yes,12,10,1
2045156,35,9,single,rented,yes,9,13,1
8177616,33,9,single,rented,no,9,13,1
6036428,34,7,single,rented,yes,6,10,1
8450190,26,6,single,rented,no,6,10,1
5180835,22,1,single,rented,no,1,10,1
3737014,47,7,single,rented,no,7,14,1
7571977,75,5,single,rented,yes,5,13,1
